country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,populist,farright,eurosceptic,vote_perc
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,FVD,FORUM FOR DEMOCRACY,FORUM VOOR DEMOCRATIE,5855,99887,2094653,924477,920511,1,1,1,0.10804703632432176
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,GL,GREENLEFT,GROENLINKS,1537,132677,2094653,924477,920511,0,0,0,0.14351573916928165
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,OTHER,NA,NA,NA,5621,2094653,924477,920511,0,0,0,0.00608019453161084
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,187308,2094653,924477,920511,0,0,0,0.20260969175003812
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,48765,2094653,924477,920511,0,0,1,0.05274874334353369
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,27899,2094653,924477,920511,1,1,1,0.03017814396680501
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,27725,2094653,924477,920511,1,0,1,0.02998992944118674
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,VN,VOLT NETHERLANDS,VOLT NEDERLAND,7355,26045,2094653,924477,920511,0,0,0,0.02817268574556208
Netherlands,NL,2,NL32,Noord-Holland,EP,2019,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,144660,2094653,924477,920511,0,0,0,0.15647766250539494
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,194484,2519539,960743,957995,0,0,0,0.20243082697453949
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,75278,2519539,960743,957995,0,0,0,0.07835394064801929
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,D66,DEMOCRATS 66,DEMOCRATEN 66,45,45738,2519539,960743,957995,0,0,0,0.04760690423973945
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,ET,EUROPE TRANSPARENT,EUROPA TRANSPARANT,523,72693,2519539,960743,957995,0,0,0,0.07566331474702392
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,GL,GREENLEFT,GROENLINKS,1537,65366,2519539,960743,957995,0,0,0,0.06803692558780028
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,LPF,FORTUYN LIST,LIJST PIM FORTUYN,1528,38171,2519539,960743,957995,1,0,1,0.03973070842046208
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,OTHER,NA,NA,NA,11026,2519539,960743,957995,0,0,0,0.01147653430730174
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,220351,2519539,960743,957995,0,0,0,0.22935478062291373
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,35987,2519539,960743,957995,0,0,1,0.03745746781397315
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,62510,2519539,960743,957995,1,0,1,0.06506422633316089
Netherlands,NL,2,NL33,Zuid-Holland,EP,2004,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,136391,2519539,960743,957995,0,0,0,0.14196408404745078
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,151336,2523089,939036,934719,0,0,0,0.16116102045076014
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,82959,2523089,939036,934719,0,0,0,0.08834485578827649
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,D66,DEMOCRATS 66,DEMOCRATEN 66,45,112038,2523089,939036,934719,0,0,0,0.11931171967847878
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,GL,GREENLEFT,GROENLINKS,1537,72361,2523089,939036,934719,0,0,0,0.07705881350661742
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,OTHER,NA,NA,NA,19427,2523089,939036,934719,0,0,0,0.02068823772464527
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,104624,2523089,939036,934719,0,0,0,0.11141638872205112
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,36340,2523089,939036,934719,0,0,1,0.03869926179613987
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,185576,2523089,939036,934719,1,1,1,0.1976239462597813
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,58606,2523089,939036,934719,1,0,1,0.06241081279098991
Netherlands,NL,2,NL33,Zuid-Holland,EP,2009,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,111452,2523089,939036,934719,0,0,0,0.1186876754458828
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,50+,50PLUS,50PLUS,714,30637,2649262,992897,986745,0,0,1,0.03085617138535014
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,121901,2649262,992897,986745,0,0,0,0.12277305702404176
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,95723,2649262,992897,986745,0,0,0,0.0964077844932556
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,D66,DEMOCRATS 66,DEMOCRATEN 66,45,160855,2649262,992897,986745,0,0,0,0.16200572667658378
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,GL,GREENLEFT,GROENLINKS,1537,60078,2649262,992897,986745,0,0,0,0.06050778680970936
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,OTHER,NA,NA,NA,23462,2649262,992897,986745,0,0,0,0.02362984277321816
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,PP,NA,NA,NA,2184,2649262,992897,986745,0,0,0,0.00219962392876602
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,84474,2649262,992897,986745,0,0,0,0.08507831124477161
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,44432,2649262,992897,986745,0,0,1,0.04474985824310074
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,156921,2649262,992897,986745,1,1,1,0.158043583574127
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,81308,2649262,992897,986745,1,0,1,0.0818896622711117
Netherlands,NL,2,NL33,Zuid-Holland,EP,2014,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,124770,2649262,992897,986745,0,0,0,0.125662581315081
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,50+,50PLUS,50PLUS,714,46628,2768520,1159097,1153889,0,0,1,0.04022786703787517
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,114713,2768520,1159097,1153889,0,0,0,0.09896755836655605
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,97824,2768520,1159097,1153889,0,0,0,0.08439673297403065
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,D66,DEMOCRATS 66,DEMOCRATEN 66,45,88205,2768520,1159097,1153889,0,0,0,0.07609803148485415
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,DENK,THINK,BEWEGING DENK,5856,20195,2768520,1159097,1153889,0,0,0,0.01742304569850495
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,FVD,FORUM FOR DEMOCRACY,FORUM VOOR DEMOCRATIE,5855,146293,2768520,1159097,1153889,1,1,1,0.12621290539100696
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,GL,GREENLEFT,GROENLINKS,1537,117718,2768520,1159097,1153889,0,0,0,0.10156009376264452
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,OTHER,NA,NA,NA,6229,2768520,1159097,1153889,0,0,0,0.00537401097578546
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,184469,2768520,1159097,1153889,0,0,0,0.1591488891783863
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,47318,2768520,1159097,1153889,0,0,1,0.04082315802732644
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,43718,2768520,1159097,1153889,1,1,1,0.03771729199540677
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,32826,2768520,1159097,1153889,1,0,1,0.0283203217677209
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,VN,VOLT NETHERLANDS,VOLT NEDERLAND,7355,22569,2768520,1159097,1153889,0,0,0,0.0194711917984431
Netherlands,NL,2,NL33,Zuid-Holland,EP,2019,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,185184,2768520,1159097,1153889,0,0,0,0.1597657486819481
Netherlands,NL,2,NL34,Zeeland,EP,2004,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,24971,284908,115973,115790,0,0,0,0.21531735835065055
Netherlands,NL,2,NL34,Zeeland,EP,2004,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,18486,284908,115973,115790,0,0,0,0.1593991704965811
Netherlands,NL,2,NL34,Zeeland,EP,2004,D66,DEMOCRATS 66,DEMOCRATEN 66,45,4685,284908,115973,115790,0,0,0,0.04039733386219206
Netherlands,NL,2,NL34,Zeeland,EP,2004,ET,EUROPE TRANSPARENT,EUROPA TRANSPARANT,523,9787,284908,115973,115790,0,0,0,0.08439033223250239
Netherlands,NL,2,NL34,Zeeland,EP,2004,GL,GREENLEFT,GROENLINKS,1537,5493,284908,115973,115790,0,0,0,0.04736447276521259
Netherlands,NL,2,NL34,Zeeland,EP,2004,LPF,FORTUYN LIST,LIJST PIM FORTUYN,1528,2653,284908,115973,115790,1,0,1,0.02287601424469488
Netherlands,NL,2,NL34,Zeeland,EP,2004,OTHER,NA,NA,NA,1097,284908,115973,115790,0,0,0,0.00945909823838307
Netherlands,NL,2,NL34,Zeeland,EP,2004,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,22935,284908,115973,115790,0,0,0,0.1977615479465048
Netherlands,NL,2,NL34,Zeeland,EP,2004,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,4556,284908,115973,115790,0,0,1,0.03928500599277418
Netherlands,NL,2,NL34,Zeeland,EP,2004,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,6122,284908,115973,115790,1,0,1,0.05278814896570753
Netherlands,NL,2,NL34,Zeeland,EP,2004,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,15005,284908,115973,115790,0,0,0,0.1293835634156226
Netherlands,NL,2,NL34,Zeeland,EP,2009,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,21552,290170,106791,106428,0,0,0,0.20181475967075876
Netherlands,NL,2,NL34,Zeeland,EP,2009,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,19035,290170,106791,106428,0,0,0,0.178245357754867
Netherlands,NL,2,NL34,Zeeland,EP,2009,D66,DEMOCRATS 66,DEMOCRATEN 66,45,7883,290170,106791,106428,0,0,0,0.0738170819638359
Netherlands,NL,2,NL34,Zeeland,EP,2009,GL,GREENLEFT,GROENLINKS,1537,6347,290170,106791,106428,0,0,0,0.0594338474215992
Netherlands,NL,2,NL34,Zeeland,EP,2009,OTHER,NA,NA,NA,1793,290170,106791,106428,0,0,0,0.01678980438426459
Netherlands,NL,2,NL34,Zeeland,EP,2009,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,11176,290170,106791,106428,0,0,0,0.10465301383075352
Netherlands,NL,2,NL34,Zeeland,EP,2009,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,4019,290170,106791,106428,0,0,1,0.03763425756852169
Netherlands,NL,2,NL34,Zeeland,EP,2009,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,17464,290170,106791,106428,1,1,1,0.16353438023803504
Netherlands,NL,2,NL34,Zeeland,EP,2009,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,6324,290170,106791,106428,1,0,1,0.05921847346686518
Netherlands,NL,2,NL34,Zeeland,EP,2009,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,10835,290170,106791,106428,0,0,0,0.10145986084969708
Netherlands,NL,2,NL34,Zeeland,EP,2014,50+,50PLUS,50PLUS,714,3769,291995,116711,116143,0,0,1,0.03229344277745885
Netherlands,NL,2,NL34,Zeeland,EP,2014,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,18237,291995,116711,116143,0,0,0,0.1562577649064784
Netherlands,NL,2,NL34,Zeeland,EP,2014,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,21722,291995,116711,116143,0,0,0,0.18611784664684564
Netherlands,NL,2,NL34,Zeeland,EP,2014,D66,DEMOCRATS 66,DEMOCRATEN 66,45,11556,291995,116711,116143,0,0,0,0.09901380332616463
Netherlands,NL,2,NL34,Zeeland,EP,2014,GL,GREENLEFT,GROENLINKS,1537,4644,291995,116711,116143,0,0,0,0.03979059386004747
Netherlands,NL,2,NL34,Zeeland,EP,2014,OTHER,NA,NA,NA,2442,291995,116711,116143,0,0,0,0.0209234776499216
Netherlands,NL,2,NL34,Zeeland,EP,2014,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,9750,291995,116711,116143,0,0,0,0.08353968349170172
Netherlands,NL,2,NL34,Zeeland,EP,2014,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,4300,291995,116711,116143,0,0,1,0.03684314246300691
Netherlands,NL,2,NL34,Zeeland,EP,2014,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,15190,291995,116711,116143,1,1,1,0.1301505427937384
Netherlands,NL,2,NL34,Zeeland,EP,2014,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,11385,291995,116711,116143,1,0,1,0.09754864580031015
Netherlands,NL,2,NL34,Zeeland,EP,2014,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,13072,291995,116711,116143,0,0,0,0.11200315308754102
Netherlands,NL,2,NL34,Zeeland,EP,2019,50+,50PLUS,50PLUS,714,6003,293921,123863,123417,0,0,1,0.04846483614961691
Netherlands,NL,2,NL34,Zeeland,EP,2019,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,16485,293921,123863,123417,0,0,0,0.1330905920250599
Netherlands,NL,2,NL34,Zeeland,EP,2019,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,21898,293921,123863,123417,0,0,0,0.17679210095024342
Netherlands,NL,2,NL34,Zeeland,EP,2019,D66,DEMOCRATS 66,DEMOCRATEN 66,45,5051,293921,123863,123417,0,0,0,0.04077892510273447
Netherlands,NL,2,NL34,Zeeland,EP,2019,DENK,THINK,BEWEGING DENK,5856,433,293921,123863,123417,0,0,0,0.00349579777657573
Netherlands,NL,2,NL34,Zeeland,EP,2019,FVD,FORUM FOR DEMOCRACY,FORUM VOOR DEMOCRATIE,5855,13584,293921,123863,123417,1,1,1,0.10966955426559988
Netherlands,NL,2,NL34,Zeeland,EP,2019,GL,GREENLEFT,GROENLINKS,1537,7953,293921,123863,123417,0,0,0,0.06420803629816814
Netherlands,NL,2,NL34,Zeeland,EP,2019,OTHER,NA,NA,NA,649,293921,123863,123417,0,0,0,0.00523965994687679
Netherlands,NL,2,NL34,Zeeland,EP,2019,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,21331,293921,123863,123417,0,0,0,0.17221446275320312
Netherlands,NL,2,NL34,Zeeland,EP,2019,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,4492,293921,123863,123417,0,0,1,0.03626587439348312
Netherlands,NL,2,NL34,Zeeland,EP,2019,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,5004,293921,123863,123417,1,1,1,0.04039947361197452
Netherlands,NL,2,NL34,Zeeland,EP,2019,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,4000,293921,123863,123417,1,0,1,0.03229374389446404
Netherlands,NL,2,NL34,Zeeland,EP,2019,VN,VOLT NETHERLANDS,VOLT NEDERLAND,7355,1663,293921,123863,123417,0,0,0,0.01342612402412342
Netherlands,NL,2,NL34,Zeeland,EP,2019,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,14871,293921,123863,123417,0,0,0,0.1200600663636437
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,187809,1815681,649133,647321,0,0,0,0.2893228352279117
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,9525,1815681,649133,647321,0,0,0,0.01467341823632445
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,D66,DEMOCRATS 66,DEMOCRATEN 66,45,25747,1815681,649133,647321,0,0,0,0.03966367447040899
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,ET,EUROPE TRANSPARENT,EUROPA TRANSPARANT,523,65527,1815681,649133,647321,0,0,0,0.10094541488416088
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,GL,GREENLEFT,GROENLINKS,1537,37012,1815681,649133,647321,0,0,0,0.05701759115620374
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,LPF,FORTUYN LIST,LIJST PIM FORTUYN,1528,15805,1815681,649133,647321,1,0,1,0.02434786091602183
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,OTHER,NA,NA,NA,6267,1815681,649133,647321,0,0,0,0.00965441596714386
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,132623,1815681,649133,647321,0,0,0,0.20430789992189585
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,15733,1815681,649133,647321,0,0,1,0.02423694373880237
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,60268,1815681,649133,647321,1,0,1,0.09284383939808943
Netherlands,NL,2,NL41,Noord-Brabant,EP,2004,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,91005,1815681,649133,647321,0,0,0,0.14019469045634717
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,152170,1852684,615899,613024,0,0,0,0.24706973058894396
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,11504,1852684,615899,613024,0,0,0,0.01867838720309661
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,D66,DEMOCRATS 66,DEMOCRATEN 66,45,64790,1852684,615899,613024,0,0,0,0.1051958194444219
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,GL,GREENLEFT,GROENLINKS,1537,45490,1852684,615899,613024,0,0,0,0.07385951267983874
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,OTHER,NA,NA,NA,12527,1852684,615899,613024,0,0,0,0.02033937382590327
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,62782,1852684,615899,613024,0,0,0,0.1019355446266352
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,17592,1852684,615899,613024,0,0,1,0.02856312479805942
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,107902,1852684,615899,613024,1,1,1,0.175194309456583
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,55709,1852684,615899,613024,1,0,1,0.09045151883669238
Netherlands,NL,2,NL41,Noord-Brabant,EP,2009,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,82558,1852684,615899,613024,0,0,0,0.13404470538188892
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,50+,50PLUS,50PLUS,714,42053,1907418,648912,644951,0,0,1,0.06480539734201247
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,113212,1907418,648912,644951,0,0,0,0.174464334147003
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,13722,1907418,648912,644951,0,0,0,0.02114616465714919
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,D66,DEMOCRATS 66,DEMOCRATEN 66,45,97579,1907418,648912,644951,0,0,0,0.1503732401311734
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,GL,GREENLEFT,GROENLINKS,1537,36032,1907418,648912,644951,0,0,0,0.05552678945681386
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,OTHER,NA,NA,NA,14071,1907418,648912,644951,0,0,0,0.02168398796755184
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,47137,1907418,648912,644951,0,0,0,0.07264004980644526
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,22975,1907418,648912,644951,0,0,1,0.03540541706733732
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,95138,1907418,648912,644951,1,1,1,0.14661155904036294
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,SP,SOCIALIST PARTY,SOCIALISTIESE PARTIJ,1363,76390,1907418,648912,644951,1,0,1,0.11772012229701408
Netherlands,NL,2,NL41,Noord-Brabant,EP,2014,VVD,PEOPLE'S PARTY FOR FREEDOM AND DEMOCRACY,VOLKSPARTIJ VOOR VRIJHEID EN DEMOCRATIE,828,86642,1907418,648912,644951,0,0,0,0.13351887467021722
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,50+,50PLUS,50PLUS,714,43864,1954169,733233,730111,0,0,1,0.05982273029173537
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,CDA,CHRISTIAN DEMOCRATIC APPEAL,CHRISTEN DEMOCRATISCH APPEL,1157,100602,1954169,733233,730111,0,0,0,0.13720331736296648
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,CU-SGP,CHRISTIAN UNION - REFORMED POLITICAL PARTY,CHRISTENUNIE - STAATKUNDIG GEREFORMEERDE PARTIJ,6758,13643,1954169,733233,730111,0,0,0,0.0186066366352851
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,D66,DEMOCRATS 66,DEMOCRATEN 66,45,54464,1954169,733233,730111,0,0,0,0.07427925366152369
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,DENK,THINK,BEWEGING DENK,5856,6719,1954169,733233,730111,0,0,0,0.00916352646430261
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,FVD,FORUM FOR DEMOCRACY,FORUM VOOR DEMOCRATIE,5855,79039,1954169,733233,730111,1,1,1,0.10779520288912256
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,GL,GREENLEFT,GROENLINKS,1537,67699,1954169,733233,730111,0,0,0,0.09232945052936788
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,OTHER,NA,NA,NA,3144,1954169,733233,730111,0,0,0,0.00428785938439759
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,PVDA,LABOUR,PARTIJ VAN DE ARBEID,1234,138101,1954169,733233,730111,0,0,0,0.1883453145180318
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,PVDD,PARTY FOR THE ANIMALS,PARTIJ VOOR DE DIEREN,1467,24978,1954169,733233,730111,0,0,1,0.03406556988024271
Netherlands,NL,2,NL41,Noord-Brabant,EP,2019,PVV,PARTY FOR FREEDOM,PARTIJ VOOR DE VRIJHEID,298,28617,1954169,733233,730111,1,1,1,0.03902852162955023
