"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"US48","Texas","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,6.58,,
"US49","Utah","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,4.744,,
"US50","Vermont","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,5.443,,
"US51","Virginia","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,6.918,,
"US53","Washington","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,7.183,,
"US54","West Virginia","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,6.906,,
"US56","Wyoming","S80S20A","S80/S20 disposable income quintile ratio ","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,5.192,,
"SWE","Sweden","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.284,,
"SE11","Stockholm","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.323,,
"SE12","East Middle Sweden","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.268,,
"SE21","Småland with Islands","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.271,,
"SE22","South Sweden","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.297,,
"SE23","West Sweden","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.278,,
"SE31","North Middle Sweden","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.251,,
"SE32","Central Norrland","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.244,,
"SE33","Upper Norrland","GINI","Gini (at disposable income, after taxes and transfers)","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.271,,
"SWE","Sweden","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.277,,
"SE11","Stockholm","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.306,,
"SE12","East Middle Sweden","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.254,,
"SE21","Småland with Islands","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.244,,
"SE22","South Sweden","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.282,,
"SE23","West Sweden","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.259,,
"SE31","North Middle Sweden","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.236,,
"SE32","Central Norrland","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.222,,
"SE33","Upper Norrland","GINI","Gini (at disposable income, after taxes and transfers)","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.246,,
"AUT","Austria","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.494,,
"AT11","Burgenland (AT)","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.489,,
"AT12","Lower Austria","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.475,,
"AT13","Vienna","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.57,,
"AT21","Carinthia","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.494,,
"AT22","Styria","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.479,,
"AT31","Upper Austria","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.443,,
"AT32","Salzburg","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.504,,
"AT33","Tyrol","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.464,,
"AT34","Vorarlberg","GINIB","Gini before taxes and transfers","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.464,,
"AUT","Austria","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.5,,
"AT11","Burgenland (AT)","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.519,,
"AT12","Lower Austria","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.487,,
"AT13","Vienna","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.582,,
"AT21","Carinthia","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.515,,
"AT22","Styria","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.495,,
"AT31","Upper Austria","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.455,,
"AT32","Salzburg","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.53,,
"AT33","Tyrol","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.486,,
"AT34","Vorarlberg","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.488,,
"SWE","Sweden","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.448,,
"SE11","Stockholm","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.46,,
"SE12","East Middle Sweden","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.449,,
"SE21","Småland with Islands","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.434,,
"SE22","South Sweden","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.478,,
"SE23","West Sweden","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.436,,
"SE31","North Middle Sweden","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.437,,
"SE32","Central Norrland","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.433,,
"SE33","Upper Norrland","GINIB","Gini before taxes and transfers","UP_CI","Upper bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.445,,
"AUT","Austria","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.488,,
"AT11","Burgenland (AT)","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.459,,
"AT12","Lower Austria","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.463,,
"AT13","Vienna","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.557,,
"AT21","Carinthia","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.474,,
"AT22","Styria","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.463,,
"AT31","Upper Austria","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.432,,
"AT32","Salzburg","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.478,,
"AT33","Tyrol","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.442,,
"AT34","Vorarlberg","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.439,,
"SWE","Sweden","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.438,,
"SE11","Stockholm","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.439,,
"SE12","East Middle Sweden","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.427,,
"SE21","Småland with Islands","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.399,,
"SE22","South Sweden","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.456,,
"SE23","West Sweden","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.413,,
"SE31","North Middle Sweden","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.409,,
"SE32","Central Norrland","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.393,,
"SE33","Upper Norrland","GINIB","Gini before taxes and transfers","LO_CI","Lower bound of the 95% confidence interval","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.41,,
"SWE","Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.165,,
"SE11","Stockholm","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.155,,
"SE12","East Middle Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.16,,
"SE21","Småland with Islands","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.142,,
"SE22","South Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.187,,
"SE23","West Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.163,,
"SE31","North Middle Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.157,,
"SE32","Central Norrland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.126,,
"SE33","Upper Norrland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.155,,
"SWE","Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.165,,
"SE11","Stockholm","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.154,,
"SE12","East Middle Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.16,,
"SE21","Småland with Islands","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.142,,
"SE22","South Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.187,,
"SE23","West Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.163,,
"SE31","North Middle Sweden","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.156,,
"SE32","Central Norrland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.125,,
"SE33","Upper Norrland","PVT6A","Poverty rate after taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.154,,
"AUT","Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.357,,
"AT11","Burgenland (AT)","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.375,,
"AT12","Lower Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.326,,
"AT13","Vienna","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.457,,
"AT21","Carinthia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.377,,
"AT22","Styria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.361,,
"AT31","Upper Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.294,,
"AT32","Salzburg","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.323,,
"AT33","Tyrol","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.318,,
"AT34","Vorarlberg","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.332,,
"AUT","Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.365,,
"AT11","Burgenland (AT)","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.418,,
"AT12","Lower Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.34,,
"AT13","Vienna","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.476,,
"AT21","Carinthia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.408,,
"AT22","Styria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.383,,
"AT31","Upper Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.31,,
"AT32","Salzburg","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.353,,
"AT33","Tyrol","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.347,,
"AT34","Vorarlberg","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.37,,
"SWE","Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.301,,
"SE11","Stockholm","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.322,,
"SE12","East Middle Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.318,,
"SE21","Småland with Islands","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.278,,
"SE22","South Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.348,,
"SE23","West Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.291,,
"SE31","North Middle Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.333,,
"SE32","Central Norrland","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.311,,
"SE33","Upper Norrland","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.322,,
"AUT","Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.349,,
"AT11","Burgenland (AT)","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.331,,
"AT12","Lower Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.311,,
"AT13","Vienna","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.437,,
"AT21","Carinthia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.346,,
"AT22","Styria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.339,,
"AT31","Upper Austria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.278,,
"AT32","Salzburg","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.293,,
"AT33","Tyrol","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.29,,
"AT34","Vorarlberg","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.293,,
"SWE","Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.301,,
"SE11","Stockholm","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.322,,
"SE12","East Middle Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.318,,
"SE21","Småland with Islands","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.278,,
"SE22","South Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.348,,
"SE23","West Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.291,,
"SE31","North Middle Sweden","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.333,,
"SE32","Central Norrland","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.311,,
"SE33","Upper Norrland","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.322,,
"AUT","Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.093,,
"AT11","Burgenland (AT)","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.04,,
"AT12","Lower Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.064,,
"AT13","Vienna","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.159,,
"AT21","Carinthia","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.107,,
"AT22","Styria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.076,,
"AT31","Upper Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.065,,
"AT32","Salzburg","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.074,,
"AT33","Tyrol","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.09,,
"AT34","Vorarlberg","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","VALUE","Value","2013","2013","RATIO","Ratio","0","Units",,,0.116,,
"AUT","Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.097,,
"AT11","Burgenland (AT)","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.053,,
"AT12","Lower Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.072,,
"AT13","Vienna","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.174,,
"AT21","Carinthia","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.127,,
"AT22","Styria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.085,,
"AT31","Upper Austria","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.073,,
"AT32","Salzburg","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.089,,
"AT33","Tyrol","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.105,,
"AT34","Vorarlberg","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.143,,
"SWE","Sweden","PVT5A","Poverty rate after taxes and transfers, Poverty line 50%","UP_CI","Upper bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.089,,
