"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","US32","Nevada","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.5,,
"2","Large regions (TL2)","US36","New York","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,51,,
"2","Large regions (TL2)","US51","Virginia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49.7,,
"2","Large regions (TL2)","ITC3","Liguria","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44.3,,
"2","Large regions (TL2)","ITF1","Abruzzo","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,40.3,,
"2","Large regions (TL2)","ITH4","Friuli-Venezia Giulia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,45.1,,
"2","Large regions (TL2)","ITH5","Emilia-Romagna","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49,,
"2","Large regions (TL2)","PL63","Pomerania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,43.8,"B","Break"
"2","Large regions (TL2)","SK02","West Slovakia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44.9,,
"2","Large regions (TL2)","SK03","Central Slovakia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,43,,
"2","Large regions (TL2)","SK04","East Slovakia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,35.9,,
"2","Large regions (TL2)","ES11","Galicia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,40.8,"P","Provisional value"
"2","Large regions (TL2)","DK03","Southern Denmark","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49.4,,
"2","Large regions (TL2)","FI19","Western Finland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,45.7,,
"2","Large regions (TL2)","SE12","East Middle Sweden","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,46.8,,
"2","Large regions (TL2)","CH01","Lake Geneva Region","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,60.7,,
"2","Large regions (TL2)","TR10","Istanbul","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,38,,
"2","Large regions (TL2)","TR10","Istanbul","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,39.2,,
"2","Large regions (TL2)","TR10","Istanbul","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,37.8,,
"2","Large regions (TL2)","TR22","Southern Marmara - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,36.5,,
"2","Large regions (TL2)","TR22","Southern Marmara - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,35.3,,
"2","Large regions (TL2)","TR31","Izmir","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,37.3,,
"2","Large regions (TL2)","TR32","Southern Aegean","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,40.1,,
"2","Large regions (TL2)","TR42","Eastern Marmara - North","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,36.8,,
"2","Large regions (TL2)","TR52","Central Anatolia - West and South","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,34.7,,
"2","Large regions (TL2)","TR62","Mediterranean region - Middle","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,33.4,,
"2","Large regions (TL2)","SI04","Western Slovenia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,56.2,,
"2","Large regions (TL2)","IE04","Northern and Western","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,42.8,,
"2","Large regions (TL2)","BE2","Flemish Region","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,43.5,,
"1","Country","FRA","France","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,42.4,"P","Provisional value"
"2","Large regions (TL2)","TR63","Mediterranean region - East ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,29.9,,
"2","Large regions (TL2)","TR71","Central Anatolia - Middle","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,33,,
"2","Large regions (TL2)","TR71","Central Anatolia - Middle","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,33.7,,
"2","Large regions (TL2)","TR81","Western Black Sea - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,36.6,,
"2","Large regions (TL2)","TR90","Eastern Black Sea","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,39.9,,
"2","Large regions (TL2)","TRA1","Northeastern Anatolia - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,29.8,,
"2","Large regions (TL2)","TRB1","Eastern Anatolia - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,33.1,,
"2","Large regions (TL2)","TRB1","Eastern Anatolia - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,35.3,,
"2","Large regions (TL2)","TRB1","Eastern Anatolia - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,34.4,,
"2","Large regions (TL2)","TRB2","Eastern Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,23.9,,
"2","Large regions (TL2)","TRC2","Southeastern Anatolia - Middle","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,23.6,,
"2","Large regions (TL2)","TR10","Istanbul","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,37.7,,
"2","Large regions (TL2)","TR22","Southern Marmara - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,36.7,,
"2","Large regions (TL2)","TR31","Izmir","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,38.7,,
"2","Large regions (TL2)","TR52","Central Anatolia - West and South","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,33.2,,
"2","Large regions (TL2)","TR52","Central Anatolia - West and South","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,34.2,,
"2","Large regions (TL2)","RO41","South West Oltenia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44.7,,
"2","Large regions (TL2)","TR63","Mediterranean region - East ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,27.3,,
"2","Large regions (TL2)","TR90","Eastern Black Sea","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,39.4,,
"2","Large regions (TL2)","TRA1","Northeastern Anatolia - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,31.7,,
"2","Large regions (TL2)","TRC1","Southeastern Anatolia - West ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,26.4,,
"2","Large regions (TL2)","TRC3","Southeastern Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,18.8,,
"2","Large regions (TL2)","DE5","Bremen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,64.3,"P","Provisional value"
"2","Large regions (TL2)","HU33","Southern Great Plain","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,38.3,,
"2","Large regions (TL2)","NL11","Groningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,51.4,"P","Provisional value"
"2","Large regions (TL2)","PL51","Lower Silesia ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,43.3,"B","Break"
"2","Large regions (TL2)","US04","Arizona","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,42,,
"2","Large regions (TL2)","US23","Maine","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,48.5,,
"2","Large regions (TL2)","US30","Montana","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,46.9,,
"2","Large regions (TL2)","US34","New Jersey","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,48,,
"2","Large regions (TL2)","US35","New Mexico","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,42.5,,
"2","Large regions (TL2)","US40","Oklahoma","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44,,
"2","Large regions (TL2)","ES23","La Rioja","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44.8,"P","Provisional value"
"2","Large regions (TL2)","ES41","Castile and León","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,41.9,"P","Provisional value"
"2","Large regions (TL2)","ES42","Castile-La Mancha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,36.2,"P","Provisional value"
"2","Large regions (TL2)","ES43","Extremadura","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,36.2,"P","Provisional value"
"2","Large regions (TL2)","SI03","Eastern Slovenia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44.6,,
"2","Large regions (TL2)","FRD","Normandy","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,38.9,"P","Provisional value"
"2","Large regions (TL2)","FRE","Hauts-de-France","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,37,"P","Provisional value"
"2","Large regions (TL2)","FRM","Corsica","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,38.3,"P","Provisional value"
"2","Large regions (TL2)","TR72","Central Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,33.3,,
"2","Large regions (TL2)","TRC3","Southeastern Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,17.6,,
"2","Large regions (TL2)","DEA","North Rhine-Westphalia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,53.8,"P","Provisional value"
"2","Large regions (TL2)","DEF","Schleswig-Holstein","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49.4,"P","Provisional value"
"2","Large regions (TL2)","DEG","Thuringia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,48.8,"P","Provisional value"
"2","Large regions (TL2)","US02","Alaska","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49,,
"2","Large regions (TL2)","ITH2","Province of Trento","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49.8,,
"2","Large regions (TL2)","ITI4","Lazio","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.6,,
"2","Large regions (TL2)","ES24","Aragon","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,46.7,"P","Provisional value"
"2","Large regions (TL2)","CZ03","Southwest","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,48.8,,
"2","Large regions (TL2)","DK04","Central Jutland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,51.2,,
"1","Country","EST","Estonia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,49.4,,
"2","Large regions (TL2)","CH03","Northwestern Switzerland ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,59.4,,
"2","Large regions (TL2)","EL53","Western Macedonia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,38.1,"E","Estimated value"
"2","Large regions (TL2)","FRK","Auvergne-Rhône-Alpes","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,43,"P","Provisional value"
"2","Large regions (TL2)","PL71","Lodzkie","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,44.9,"B","Break"
"2","Large regions (TL2)","PL82","Podkarpacia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,39.6,"B","Break"
"2","Large regions (TL2)","TR83","Middle Black Sea","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,37,,
"2","Large regions (TL2)","TR90","Eastern Black Sea","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,40.6,,
"2","Large regions (TL2)","TRB1","Eastern Anatolia - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,35.6,,
"2","Large regions (TL2)","TRB2","Eastern Anatolia - East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2018","2018",,,"0","Units",,,24.4,,
"2","Large regions (TL2)","NL33","South Holland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,52.7,"P","Provisional value"
"2","Large regions (TL2)","PL22","Silesia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,41.2,"B","Break"
"2","Large regions (TL2)","US31","Nebraska","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,54.4,,
"2","Large regions (TL2)","US37","North Carolina","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,46.1,,
"2","Large regions (TL2)","US41","Oregon","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.7,,
"2","Large regions (TL2)","US55","Wisconsin","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,52.3,,
"2","Large regions (TL2)","ITF2","Molise","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,35.8,,
"2","Large regions (TL2)","PT11","North (PT)","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,47.2,,
"2","Large regions (TL2)","PT17","Metropolitan area of Lisbon","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,51.6,,
"2","Large regions (TL2)","ES30","Madrid","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,53,"P","Provisional value"
"2","Large regions (TL2)","TR31","Izmir","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,37.9,,
"2","Large regions (TL2)","TR41","Eastern Marmara - South ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,36.4,,
"2","Large regions (TL2)","TR42","Eastern Marmara - North","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,35.5,,
"2","Large regions (TL2)","TR51","Ankara","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2017","2017",,,"0","Units",,,36.3,,
"2","Large regions (TL2)","TR62","Mediterranean region - Middle","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2016","2016",,,"0","Units",,,33.1,,
"2","Large regions (TL2)","BG41","South West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,62.5,,
"2","Large regions (TL2)","EL51","Eastern Macedonia, Thrace","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,39.8,"E","Estimated value"
"2","Large regions (TL2)","EL52","Central Macedonia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,40.5,"E","Estimated value"
"2","Large regions (TL2)","EL65","Peloponnese","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2019","2019",,,"0","Units",,,42.7,"E","Estimated value"
