"LOCATION","Country","REG_ID","Region","IND","Indicator","ISC11","Education ISCED level","GENDER","Gender","MEAS","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","CO17","Caldas","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,1.81142,,
"COL","Colombia","CO17","Caldas","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,1.61035,,
"COL","Colombia","CO17","Caldas","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,1.76862,,
"COL","Colombia","CO17","Caldas","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,1.8842,,
"COL","Colombia","CO17","Caldas","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,2.1111,,
"COL","Colombia","CO17","Caldas","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,1.76426,,
"COL","Colombia","CO17","Caldas","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,2.05279,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,1.72643,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,0.659688,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,0.937852,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,0.737884,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,1.32245,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,1.18425,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,1.42792,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,1.12395,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,1.29171,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,1.18159,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,1.0409,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,1.21774,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,1.14318,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,1.13322,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,1.09033,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,1.15621,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,1.21194,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,1.03722,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,1.0015,,
"COL","Colombia","CO63","Quindío","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,1.13774,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,6.17271,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,5.45668,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,6.13149,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,4.41811,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,5.97565,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,4.80288,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,4.88999,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,4.34471,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,4.55828,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,4.82984,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,4.47766,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,4.70322,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,4.44291,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,4.75822,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,4.60219,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,4.09016,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,3.9364,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,3.78662,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,3.63934,,
"COL","Colombia","CO68","Santander","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","F","Women","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,4.08021,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,7.8559,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,8.15694,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,8.21768,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,7.00976,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,6.90471,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,8.39446,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,8.53548,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,8.79013,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,8.82908,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,11.0185,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,11.1813,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,10.6709,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,11.1528,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,8.45422,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,8.45102,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,8.4242,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,8.38894,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,7.02662,,
"CRI","Costa Rica","CR01","Central ","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,7.21415,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,4.25411,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,5.35366,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,5.19057,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,4.25927,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,4.42957,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,4.37686,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,3.41663,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,5.70019,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,5.51472,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,6.47889,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,4.71452,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,5.94944,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,5.41865,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,4.27203,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,4.63652,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,4.94108,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,6.53388,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,6.23771,,
"CRI","Costa Rica","CR04","Brunca","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,4.45153,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,3.27519,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,2.86101,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,1.8003,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,1.74452,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,2.33404,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,2.14905,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,2.36462,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,2.70226,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,3.18376,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,2.76004,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,1.99452,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,2.51754,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,2.22084,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,2.92164,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,2.7242,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,2.22986,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,2.30016,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,2.66291,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,2.43712,,
"COL","Colombia","CO15","Boyacá","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,2.43378,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,27.9366,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,26.3904,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,26.3609,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,27.3782,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,27.3042,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,27.445,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,28.3042,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,28.2383,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,28.6255,,
"CHE","Switzerland","CH01","Lake Geneva Region","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","M","Men","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,29.7996,,
