"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","NLD","Netherlands","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,15.99,,
"2","Large regions (TL2)","NL11","Groningen","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,15.5,,
"2","Large regions (TL2)","NL11","Groningen","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,16.9,,
"2","Large regions (TL2)","NL11","Groningen","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,15.85,,
"2","Large regions (TL2)","NL11","Groningen","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,15.44,,
"2","Large regions (TL2)","NL11","Groningen","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,14.13,,
"2","Large regions (TL2)","NL12","Friesland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,15.05,,
"2","Large regions (TL2)","NL12","Friesland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,16.28,,
"2","Large regions (TL2)","NL12","Friesland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,15.57,,
"2","Large regions (TL2)","NL12","Friesland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,14.83,,
"2","Large regions (TL2)","NL12","Friesland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,13.89,,
"2","Large regions (TL2)","NL13","Drenthe","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,15.39,,
"2","Large regions (TL2)","NL13","Drenthe","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,16.66,,
"2","Large regions (TL2)","NL13","Drenthe","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,15.68,,
"2","Large regions (TL2)","NL13","Drenthe","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,15.23,,
"2","Large regions (TL2)","NL13","Drenthe","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,13.88,,
"2","Large regions (TL2)","NL21","Overijssel","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,16.91,,
"2","Large regions (TL2)","NL21","Overijssel","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,17.7,,
"2","Large regions (TL2)","NL21","Overijssel","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,16.89,,
"2","Large regions (TL2)","NL21","Overijssel","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,16.31,,
"2","Large regions (TL2)","NL21","Overijssel","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,15.08,,
"2","Large regions (TL2)","NL22","Gelderland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,18.19,,
"2","Large regions (TL2)","NL22","Gelderland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,19.14,,
"2","Large regions (TL2)","NL22","Gelderland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,18.53,,
"2","Large regions (TL2)","NL22","Gelderland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,17.66,,
"2","Large regions (TL2)","NL22","Gelderland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,16.75,,
"2","Large regions (TL2)","NL23","Flevoland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,15.98,,
"2","Large regions (TL2)","NL23","Flevoland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,16.95,,
"2","Large regions (TL2)","NL23","Flevoland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,16.35,,
"2","Large regions (TL2)","NL23","Flevoland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,15.77,,
"2","Large regions (TL2)","NL23","Flevoland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,14.83,,
"2","Large regions (TL2)","NL31","Utrecht","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,17.8,,
"2","Large regions (TL2)","NL31","Utrecht","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,18.76,,
"2","Large regions (TL2)","NL31","Utrecht","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,18.51,,
"2","Large regions (TL2)","NL31","Utrecht","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,17.7,,
"2","Large regions (TL2)","NL31","Utrecht","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,16.91,,
"2","Large regions (TL2)","NL32","North Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,17.37,,
"2","Large regions (TL2)","NL32","North Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,18.09,,
"2","Large regions (TL2)","NL32","North Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,17.72,,
"2","Large regions (TL2)","NL32","North Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,17.1,,
"2","Large regions (TL2)","NL32","North Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,15.96,,
"2","Large regions (TL2)","NL33","South Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,17.62,,
"2","Large regions (TL2)","NL33","South Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,18.1,,
"2","Large regions (TL2)","NL33","South Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,17.98,,
"2","Large regions (TL2)","NL33","South Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,17.33,,
"2","Large regions (TL2)","NL33","South Holland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,16.32,,
"2","Large regions (TL2)","NL34","Zeeland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,17.56,,
"2","Large regions (TL2)","NL34","Zeeland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,17.58,,
"2","Large regions (TL2)","NL34","Zeeland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,17.97,,
"2","Large regions (TL2)","NL34","Zeeland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,17.25,,
"2","Large regions (TL2)","NL34","Zeeland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,16.32,,
"2","Large regions (TL2)","NL41","North Brabant","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,17.84,,
"2","Large regions (TL2)","NL41","North Brabant","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,18.3,,
"2","Large regions (TL2)","NL41","North Brabant","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,18.15,,
"2","Large regions (TL2)","NL41","North Brabant","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,17.28,,
"2","Large regions (TL2)","NL41","North Brabant","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,16.6,,
"2","Large regions (TL2)","NL42","Limburg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,17.16,,
"2","Large regions (TL2)","NL42","Limburg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,17.22,,
"2","Large regions (TL2)","NL42","Limburg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,16.84,,
"2","Large regions (TL2)","NL42","Limburg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,15.97,,
"2","Large regions (TL2)","NL42","Limburg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,15.49,,
"1","Country","NZL","New Zealand","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,6.98,,
"1","Country","NZL","New Zealand","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,6.69,,
"1","Country","NZL","New Zealand","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,6.5,,
"1","Country","NZL","New Zealand","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,6.5,,
"1","Country","NZL","New Zealand","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,6.55,,
"1","Country","NOR","Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,9.06,,
"1","Country","NOR","Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,9.34,,
"1","Country","NOR","Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,8.69,,
"1","Country","NOR","Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,8.49,,
"1","Country","NOR","Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,8.17,,
"2","Large regions (TL2)","NO02","Innlandet","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,8.9,,
"2","Large regions (TL2)","NO02","Innlandet","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,8.9,,
"2","Large regions (TL2)","NO02","Innlandet","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,8.2,,
"2","Large regions (TL2)","NO02","Innlandet","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,8,,
"2","Large regions (TL2)","NO02","Innlandet","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,7.9,,
"2","Large regions (TL2)","NO06","Trøndelag","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,7.5,,
"2","Large regions (TL2)","NO06","Trøndelag","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,7.4,,
"2","Large regions (TL2)","NO06","Trøndelag","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,7.2,,
"2","Large regions (TL2)","NO06","Trøndelag","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,6.9,,
"2","Large regions (TL2)","NO06","Trøndelag","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,6.9,,
"2","Large regions (TL2)","NO07","Northern Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,5.9,,
"2","Large regions (TL2)","NO07","Northern Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,6,,
"2","Large regions (TL2)","NO07","Northern Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,5.7,,
"2","Large regions (TL2)","NO07","Northern Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,5.8,,
"2","Large regions (TL2)","NO07","Northern Norway","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,5.4,,
"1","Country","POL","Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,25.8,,
"1","Country","POL","Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,29.95,,
"1","Country","POL","Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,26.59,,
"1","Country","POL","Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,24.37,,
"1","Country","POL","Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,23.38,,
"2","Large regions (TL2)","PL21","Lesser Poland ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,33.84,,
"2","Large regions (TL2)","PL21","Lesser Poland ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,38.64,,
"2","Large regions (TL2)","PL21","Lesser Poland ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,34.19,,
"2","Large regions (TL2)","PL21","Lesser Poland ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,31.17,,
"2","Large regions (TL2)","PL21","Lesser Poland ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,30.14,,
"2","Large regions (TL2)","PL22","Silesia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,36.45,,
"2","Large regions (TL2)","PL22","Silesia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,41.59,,
"2","Large regions (TL2)","PL22","Silesia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,36.13,,
"2","Large regions (TL2)","PL22","Silesia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,33.14,,
"2","Large regions (TL2)","PL22","Silesia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,31.95,,
"2","Large regions (TL2)","PL41","Greater Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,25.21,,
"2","Large regions (TL2)","PL41","Greater Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,29.67,,
"2","Large regions (TL2)","PL41","Greater Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,26.13,,
"2","Large regions (TL2)","PL41","Greater Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,23.33,,
"2","Large regions (TL2)","PL41","Greater Poland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,22.87,,
"2","Large regions (TL2)","PL42","West Pomerania","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,15.63,,
"2","Large regions (TL2)","PL42","West Pomerania","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,19.2,,
"2","Large regions (TL2)","PL42","West Pomerania","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,17.06,,
"2","Large regions (TL2)","PL42","West Pomerania","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,15.34,,
"2","Large regions (TL2)","PL42","West Pomerania","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,15.22,,
"2","Large regions (TL2)","PL43","Lubusz","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,20.47,,
"2","Large regions (TL2)","PL43","Lubusz","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,23.85,,
"2","Large regions (TL2)","PL43","Lubusz","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,21.12,,
"2","Large regions (TL2)","PL43","Lubusz","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,18.75,,
"2","Large regions (TL2)","PL43","Lubusz","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,18.77,,
"2","Large regions (TL2)","PL51","Lower Silesia ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,25.22,,
"2","Large regions (TL2)","PL51","Lower Silesia ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,28.43,,
"2","Large regions (TL2)","PL51","Lower Silesia ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,25.16,,
"2","Large regions (TL2)","PL51","Lower Silesia ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,22.59,,
"2","Large regions (TL2)","PL51","Lower Silesia ","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,21.87,,
"2","Large regions (TL2)","UKJ","South East England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,14.52,,
"2","Large regions (TL2)","UKJ","South East England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,14.99,,
"2","Large regions (TL2)","UKJ","South East England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,14.49,,
"2","Large regions (TL2)","UKJ","South East England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,14.57,,
"2","Large regions (TL2)","UKJ","South East England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,14.49,,
"2","Large regions (TL2)","UKK","South West England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,13.42,,
"2","Large regions (TL2)","UKK","South West England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,13.64,,
"2","Large regions (TL2)","UKK","South West England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,13.17,,
"2","Large regions (TL2)","UKK","South West England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,13.66,,
"2","Large regions (TL2)","UKK","South West England","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,12.91,,
"2","Large regions (TL2)","UKL","Wales","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,12.86,,
"2","Large regions (TL2)","UKL","Wales","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,13.01,,
"2","Large regions (TL2)","UKL","Wales","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,12.37,,
"2","Large regions (TL2)","UKL","Wales","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,12.98,,
"2","Large regions (TL2)","UKL","Wales","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,11.96,,
"2","Large regions (TL2)","UKM","Scotland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,9.79,,
"2","Large regions (TL2)","UKM","Scotland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,10.14,,
"2","Large regions (TL2)","UKM","Scotland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,9.39,,
"2","Large regions (TL2)","UKM","Scotland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,9.71,,
"2","Large regions (TL2)","UKM","Scotland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,8.81,,
"2","Large regions (TL2)","UKN","Northern Ireland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,11.26,,
"2","Large regions (TL2)","UKN","Northern Ireland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,11.65,,
"2","Large regions (TL2)","UKN","Northern Ireland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,11,,
"2","Large regions (TL2)","UKN","Northern Ireland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,11.84,,
"2","Large regions (TL2)","UKN","Northern Ireland","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,10.43,,
"1","Country","USA","United States","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,12.13,,
"1","Country","USA","United States","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,12.03,,
"1","Country","USA","United States","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,11.1,,
"1","Country","USA","United States","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,11.33,,
"1","Country","USA","United States","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2008","2008",,,"0","Units",,,10.39,,
"2","Large regions (TL2)","US01","Alabama","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2001","2001",,,"0","Units",,,14.36,,
"2","Large regions (TL2)","US01","Alabama","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2002","2002",,,"0","Units",,,13.88,,
"2","Large regions (TL2)","US01","Alabama","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2004","2004",,,"0","Units",,,12.99,,
"2","Large regions (TL2)","US01","Alabama","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2007","2007",,,"0","Units",,,12.76,,
